file,input.class,prediction,Correct.prediction,percentage
helipad_671_2_msrgb.jpg,helipad,office_building,0,0.060453415
helipad_830_5_msrgb.jpg,helipad,archaeological_site,0,0.08304704
helipad_848_2_msrgb.jpg,helipad,road_bridge,0,0.05706265
hospital_101_2_msrgb.jpg,hospital,port,0,0.6697969
hospital_118_7_msrgb.jpg,hospital,swimming_pool,0,0.101322755
hospital_14_0_msrgb.jpg,hospital,place_of_worship,0,0.056679454
hospital_181_4_msrgb.jpg,hospital,road_bridge,0,0.070632376
hospital_186_5_msrgb.jpg,hospital,helipad,0,0.0743793
hospital_262_1_msrgb.jpg,hospital,debris_or_rubble,0,0.068436496
hospital_28_1_msrgb.jpg,hospital,place_of_worship,0,0.084252745
hospital_407_4_msrgb.jpg,hospital,road_bridge,0,0.08477323
hospital_51_1_msrgb.jpg,hospital,smokestack,0,0.076223455
hospital_626_1_msrgb.jpg,hospital,debris_or_rubble,0,0.082177244
hospital_655_10_msrgb.jpg,hospital,place_of_worship,0,0.21102506
hospital_670_3_msrgb.jpg,hospital,road_bridge,0,0.058466528
hospital_735_2_msrgb.jpg,hospital,ground_transportation_station,0,0.04891642
hospital_747_1_msrgb.jpg,hospital,swimming_pool,0,0.09666786
hospital_793_0_msrgb.jpg,hospital,smokestack,0,0.077060774
impoverished_settlement_110_0_msrgb.jpg,impoverished_settlement,nuclear_powerplant,0,0.24200769
impoverished_settlement_114_5_msrgb.jpg,impoverished_settlement,impoverished_settlement,1,0.16029845
impoverished_settlement_123_2_msrgb.jpg,impoverished_settlement,impoverished_settlement,1,0.28068784
impoverished_settlement_124_2_msrgb.jpg,impoverished_settlement,impoverished_settlement,1,0.12346615
impoverished_settlement_138_4_msrgb.jpg,impoverished_settlement,port,0,0.31790784
impoverished_settlement_141_6_msrgb.jpg,impoverished_settlement,impoverished_settlement,1,0.15716122
impoverished_settlement_153_5_msrgb.jpg,impoverished_settlement,airport,0,0.10414195
impoverished_settlement_162_8_msrgb.jpg,impoverished_settlement,nuclear_powerplant,0,0.16708294
impoverished_settlement_166_2_msrgb.jpg,impoverished_settlement,port,0,0.2729777
impoverished_settlement_21_0_msrgb.jpg,impoverished_settlement,impoverished_settlement,1,0.5509699
impoverished_settlement_23_2_msrgb.jpg,impoverished_settlement,shipyard,0,0.12243046
impoverished_settlement_69_6_msrgb.jpg,impoverished_settlement,impoverished_settlement,1,0.28651845
impoverished_settlement_75_4_msrgb.jpg,impoverished_settlement,impoverished_settlement,1,0.36232638
impoverished_settlement_96_2_msrgb.jpg,impoverished_settlement,runway,0,0.27937356
impoverished_settlement_98_6_msrgb.jpg,impoverished_settlement,impoverished_settlement,1,0.28947088
interchange_103_1_msrgb.jpg,interchange,interchange,1,0.3754854
interchange_110_9_msrgb.jpg,interchange,interchange,1,0.12337162
interchange_142_9_msrgb.jpg,interchange,toll_booth,0,0.21759132
interchange_154_10_msrgb.jpg,interchange,interchange,1,0.79406273
interchange_15_14_msrgb.jpg,interchange,runway,0,0.20432493
interchange_178_3_msrgb.jpg,interchange,interchange,1,0.09812217
interchange_186_4_msrgb.jpg,interchange,wind_farm,0,0.09748211
interchange_211_7_msrgb.jpg,interchange,interchange,1,0.576092
interchange_257_14_msrgb.jpg,interchange,prison,0,0.09868293
interchange_258_6_msrgb.jpg,interchange,tunnel_opening,0,0.17984554
interchange_346_0_msrgb.jpg,interchange,ground_transportation_station,0,0.0736047
interchange_416_1_msrgb.jpg,interchange,interchange,1,0.37625304
interchange_425_1_msrgb.jpg,interchange,interchange,1,0.16669695
interchange_443_0_msrgb.jpg,interchange,interchange,1,0.23908807
interchange_479_18_msrgb.jpg,interchange,water_treatment_facility,0,0.06715056
lake_or_pond_128_6_msrgb.jpg,lake_or_pond,aquaculture,0,0.079119936
lake_or_pond_131_0_msrgb.jpg,lake_or_pond,tunnel_opening,0,0.3539771
lake_or_pond_132_0_msrgb.jpg,lake_or_pond,tunnel_opening,0,0.45203602
lake_or_pond_15_1_msrgb.jpg,lake_or_pond,runway,0,0.07944736
lake_or_pond_17_6_msrgb.jpg,lake_or_pond,smokestack,0,0.104903646
lake_or_pond_18_6_msrgb.jpg,lake_or_pond,road_bridge,0,0.14978479
lake_or_pond_220_0_msrgb.jpg,lake_or_pond,interchange,0,0.098332815
lake_or_pond_235_1_msrgb.jpg,lake_or_pond,wind_farm,0,0.18612865
lake_or_pond_4_3_msrgb.jpg,lake_or_pond,lighthouse,0,0.08520885
lake_or_pond_58_2_msrgb.jpg,lake_or_pond,water_treatment_facility,0,0.076293275
lake_or_pond_74_1_msrgb.jpg,lake_or_pond,debris_or_rubble,0,0.10743575
lake_or_pond_7_1_msrgb.jpg,lake_or_pond,aquaculture,0,0.07576852
lake_or_pond_84_0_msrgb.jpg,lake_or_pond,interchange,0,0.089576446
lake_or_pond_84_4_msrgb.jpg,lake_or_pond,interchange,0,0.05976894
lake_or_pond_92_6_msrgb.jpg,lake_or_pond,runway,0,0.18296655
lighthouse_0_6_msrgb.jpg,lighthouse,police_station,0,0.06597976
lighthouse_1020_0_msrgb.jpg,lighthouse,solar_farm,0,0.07579743
lighthouse_139_9_msrgb.jpg,lighthouse,smokestack,0,0.13696495
lighthouse_219_5_msrgb.jpg,lighthouse,tunnel_opening,0,0.20783915
lighthouse_257_2_msrgb.jpg,lighthouse,single-unit_residential,0,0.11578096
lighthouse_257_5_msrgb.jpg,lighthouse,single-unit_residential,0,0.10110799
lighthouse_273_3_msrgb.jpg,lighthouse,wind_farm,0,0.10270947
lighthouse_422_1_msrgb.jpg,lighthouse,wind_farm,0,0.15304738
lighthouse_423_0_msrgb.jpg,lighthouse,lighthouse,1,0.117079504
lighthouse_69_0_msrgb.jpg,lighthouse,tunnel_opening,0,0.3121625
lighthouse_75_4_msrgb.jpg,lighthouse,wind_farm,0,0.09850576
lighthouse_796_4_msrgb.jpg,lighthouse,oil_or_gas_facility,0,0.1854271
lighthouse_830_4_msrgb.jpg,lighthouse,lighthouse,1,0.13770771
lighthouse_898_2_msrgb.jpg,lighthouse,tunnel_opening,0,0.121617004
lighthouse_97_1_msrgb.jpg,lighthouse,lighthouse,1,0.06374193
military_facility_1365_1_msrgb.jpg,military_facility,lighthouse,0,0.08884294
military_facility_1403_7_msrgb.jpg,military_facility,place_of_worship,0,0.06382702
military_facility_1510_1_msrgb.jpg,military_facility,place_of_worship,0,0.05942211
military_facility_1720_2_msrgb.jpg,military_facility,golf_course,0,0.081716426
military_facility_1731_4_msrgb.jpg,military_facility,airport_hangar,0,0.07928528
military_facility_1782_7_msrgb.jpg,military_facility,hospital,0,0.045287292
military_facility_2003_5_msrgb.jpg,military_facility,airport_hangar,0,0.08883411
military_facility_237_3_msrgb.jpg,military_facility,wind_farm,0,0.12605795
military_facility_319_8_msrgb.jpg,military_facility,smokestack,0,0.057735514
military_facility_435_4_msrgb.jpg,military_facility,place_of_worship,0,0.11441121
military_facility_501_3_msrgb.jpg,military_facility,impoverished_settlement,0,0.18022645
military_facility_511_3_msrgb.jpg,military_facility,single-unit_residential,0,0.11021998
military_facility_564_11_msrgb.jpg,military_facility,airport,0,0.13230132
military_facility_693_9_msrgb.jpg,military_facility,water_treatment_facility,0,0.060832724
military_facility_75_7_msrgb.jpg,military_facility,place_of_worship,0,0.19281621
multi-unit_residential_1114_0_msrgb.jpg,multi-unit_residential,burial_site,0,0.08637872
multi-unit_residential_1128_2_msrgb.jpg,multi-unit_residential,road_bridge,0,0.08510041
multi-unit_residential_143_5_msrgb.jpg,multi-unit_residential,debris_or_rubble,0,0.19513024
multi-unit_residential_163_0_msrgb.jpg,multi-unit_residential,debris_or_rubble,0,0.074234895
multi-unit_residential_189_7_msrgb.jpg,multi-unit_residential,smokestack,0,0.071417004
multi-unit_residential_191_6_msrgb.jpg,multi-unit_residential,smokestack,0,0.051566407
multi-unit_residential_324_4_msrgb.jpg,multi-unit_residential,single-unit_residential,0,0.114201576
multi-unit_residential_391_9_msrgb.jpg,multi-unit_residential,debris_or_rubble,0,0.048655517
multi-unit_residential_40_0_msrgb.jpg,multi-unit_residential,burial_site,0,0.059931938
multi-unit_residential_42_1_msrgb.jpg,multi-unit_residential,smokestack,0,0.09176326
multi-unit_residential_442_4_msrgb.jpg,multi-unit_residential,burial_site,0,0.050203826
multi-unit_residential_536_4_msrgb.jpg,multi-unit_residential,nuclear_powerplant,0,0.16896889
multi-unit_residential_637_16_msrgb.jpg,multi-unit_residential,place_of_worship,0,0.123590045
multi-unit_residential_766_8_msrgb.jpg,multi-unit_residential,smokestack,0,0.06368553
multi-unit_residential_772_5_msrgb.jpg,multi-unit_residential,park,0,0.08821461
nuclear_powerplant_11_1_msrgb.jpg,nuclear_powerplant,runway,0,0.903077
nuclear_powerplant_16_4_msrgb.jpg,nuclear_powerplant,nuclear_powerplant,1,0.1416358
nuclear_powerplant_16_7_msrgb.jpg,nuclear_powerplant,runway,0,0.18830395
nuclear_powerplant_17_0_msrgb.jpg,nuclear_powerplant,amusement_park,0,0.28191176
nuclear_powerplant_31_4_msrgb.jpg,nuclear_powerplant,nuclear_powerplant,1,0.7036093
nuclear_powerplant_36_2_msrgb.jpg,nuclear_powerplant,runway,0,0.4081002
nuclear_powerplant_3_0_msrgb.jpg,nuclear_powerplant,nuclear_powerplant,1,0.5395492
nuclear_powerplant_41_0_msrgb.jpg,nuclear_powerplant,port,0,0.16393113
nuclear_powerplant_53_1_msrgb.jpg,nuclear_powerplant,airport,0,0.10517532
nuclear_powerplant_55_3_msrgb.jpg,nuclear_powerplant,space_facility,0,0.31070092
nuclear_powerplant_56_0_msrgb.jpg,nuclear_powerplant,nuclear_powerplant,1,0.30181053
nuclear_powerplant_58_0_msrgb.jpg,nuclear_powerplant,nuclear_powerplant,1,0.32877684
nuclear_powerplant_62_1_msrgb.jpg,nuclear_powerplant,nuclear_powerplant,1,0.22890979
nuclear_powerplant_7_1_msrgb.jpg,nuclear_powerplant,nuclear_powerplant,1,0.82583827
nuclear_powerplant_8_2_msrgb.jpg,nuclear_powerplant,nuclear_powerplant,1,0.39959985
office_building_132_7_msrgb.jpg,office_building,road_bridge,0,0.06260739
office_building_269_2_msrgb.jpg,office_building,road_bridge,0,0.06111756
office_building_358_1_msrgb.jpg,office_building,burial_site,0,0.07240235
office_building_379_4_msrgb.jpg,office_building,impoverished_settlement,0,0.061406657
office_building_413_6_msrgb.jpg,office_building,prison,0,0.09956353
office_building_433_0_msrgb.jpg,office_building,tunnel_opening,0,0.10028184
office_building_448_2_msrgb.jpg,office_building,storage_tank,0,0.09530792
office_building_547_1_msrgb.jpg,office_building,office_building,1,0.108110875
office_building_578_1_msrgb.jpg,office_building,smokestack,0,0.05198106
office_building_656_4_msrgb.jpg,office_building,swimming_pool,0,0.09551109
office_building_734_5_msrgb.jpg,office_building,archaeological_site,0,0.05430269
office_building_773_4_msrgb.jpg,office_building,road_bridge,0,0.068016686
office_building_781_6_msrgb.jpg,office_building,port,0,0.15063363
office_building_799_1_msrgb.jpg,office_building,office_building,1,0.112584464
office_building_82_5_msrgb.jpg,office_building,storage_tank,0,0.12634416
oil_or_gas_facility_1164_1_msrgb.jpg,oil_or_gas_facility,oil_or_gas_facility,1,0.12637384
oil_or_gas_facility_1281_5_msrgb.jpg,oil_or_gas_facility,runway,0,0.10175978
oil_or_gas_facility_1380_1_msrgb.jpg,oil_or_gas_facility,solar_farm,0,0.07983121
oil_or_gas_facility_142_3_msrgb.jpg,oil_or_gas_facility,oil_or_gas_facility,1,0.2126389
oil_or_gas_facility_23_3_msrgb.jpg,oil_or_gas_facility,oil_or_gas_facility,1,0.12163367
oil_or_gas_facility_305_2_msrgb.jpg,oil_or_gas_facility,wind_farm,0,0.10156613
oil_or_gas_facility_323_1_msrgb.jpg,oil_or_gas_facility,oil_or_gas_facility,1,0.27267054
oil_or_gas_facility_548_1_msrgb.jpg,oil_or_gas_facility,wind_farm,0,0.13380745
oil_or_gas_facility_574_2_msrgb.jpg,oil_or_gas_facility,oil_or_gas_facility,1,0.23290825
oil_or_gas_facility_636_0_msrgb.jpg,oil_or_gas_facility,tunnel_opening,0,0.530206
oil_or_gas_facility_690_2_msrgb.jpg,oil_or_gas_facility,smokestack,0,0.046600427
oil_or_gas_facility_774_1_msrgb.jpg,oil_or_gas_facility,factory_or_powerplant,0,0.054546036
oil_or_gas_facility_785_0_msrgb.jpg,oil_or_gas_facility,airport_terminal,0,0.06891418
oil_or_gas_facility_944_9_msrgb.jpg,oil_or_gas_facility,airport_terminal,0,0.051402345
oil_or_gas_facility_985_2_msrgb.jpg,oil_or_gas_facility,oil_or_gas_facility,1,0.101149
park_144_6_msrgb.jpg,park,ground_transportation_station,0,0.097318225
park_145_9_msrgb.jpg,park,place_of_worship,0,0.08076971
park_149_2_msrgb.jpg,park,place_of_worship,0,0.11232742
park_243_9_msrgb.jpg,park,space_facility,0,0.11848709
park_285_3_msrgb.jpg,park,hospital,0,0.047046594
park_417_4_msrgb.jpg,park,wind_farm,0,0.07054806
park_526_0_msrgb.jpg,park,place_of_worship,0,0.13158195
park_533_2_msrgb.jpg,park,place_of_worship,0,0.05684284
park_545_1_msrgb.jpg,park,park,1,0.103089675
park_54_4_msrgb.jpg,park,place_of_worship,0,0.24035993
park_606_1_msrgb.jpg,park,place_of_worship,0,0.062319193
park_619_3_msrgb.jpg,park,water_treatment_facility,0,0.07616662
park_724_2_msrgb.jpg,park,race_track,0,0.08095534
park_750_2_msrgb.jpg,park,smokestack,0,0.17977823
park_75_4_msrgb.jpg,park,smokestack,0,0.054114476
parking_lot_or_garage_1222_0_msrgb.jpg,parking_lot_or_garage,flooded_road,0,0.08947536
parking_lot_or_garage_1380_9_msrgb.jpg,parking_lot_or_garage,runway,0,0.5070282
parking_lot_or_garage_1427_6_msrgb.jpg,parking_lot_or_garage,debris_or_rubble,0,0.077730216
parking_lot_or_garage_1666_0_msrgb.jpg,parking_lot_or_garage,burial_site,0,0.0585626
parking_lot_or_garage_2378_0_msrgb.jpg,parking_lot_or_garage,place_of_worship,0,0.19560812
parking_lot_or_garage_2393_2_msrgb.jpg,parking_lot_or_garage,swimming_pool,0,0.13520613
parking_lot_or_garage_239_2_msrgb.jpg,parking_lot_or_garage,office_building,0,0.1035033
parking_lot_or_garage_2423_4_msrgb.jpg,parking_lot_or_garage,parking_lot_or_garage,1,0.09839256
parking_lot_or_garage_2544_12_msrgb.jpg,parking_lot_or_garage,place_of_worship,0,0.06187964
parking_lot_or_garage_2650_5_msrgb.jpg,parking_lot_or_garage,burial_site,0,0.069353074
parking_lot_or_garage_2710_1_msrgb.jpg,parking_lot_or_garage,place_of_worship,0,0.24843316
parking_lot_or_garage_2712_1_msrgb.jpg,parking_lot_or_garage,smokestack,0,0.11013871
parking_lot_or_garage_457_0_msrgb.jpg,parking_lot_or_garage,smokestack,0,0.07987045
parking_lot_or_garage_572_8_msrgb.jpg,parking_lot_or_garage,road_bridge,0,0.12694526
parking_lot_or_garage_736_0_msrgb.jpg,parking_lot_or_garage,prison,0,0.07310705
place_of_worship_1048_7_msrgb.jpg,place_of_worship,single-unit_residential,0,0.07695537
place_of_worship_1091_3_msrgb.jpg,place_of_worship,smokestack,0,0.10892646
place_of_worship_110_1_msrgb.jpg,place_of_worship,wind_farm,0,0.055851568
place_of_worship_1196_7_msrgb.jpg,place_of_worship,place_of_worship,1,0.14883053
place_of_worship_1408_3_msrgb.jpg,place_of_worship,lighthouse,0,0.074384995
place_of_worship_2650_1_msrgb.jpg,place_of_worship,place_of_worship,1,0.09831632
place_of_worship_2883_13_msrgb.jpg,place_of_worship,place_of_worship,1,0.16163188
place_of_worship_2897_14_msrgb.jpg,place_of_worship,place_of_worship,1,0.09642846
place_of_worship_3186_3_msrgb.jpg,place_of_worship,place_of_worship,1,0.4256159
place_of_worship_3546_2_msrgb.jpg,place_of_worship,hospital,0,0.102802046
place_of_worship_4361_0_msrgb.jpg,place_of_worship,place_of_worship,1,0.15815017
place_of_worship_592_2_msrgb.jpg,place_of_worship,debris_or_rubble,0,0.05106203
place_of_worship_699_3_msrgb.jpg,place_of_worship,single-unit_residential,0,0.09580817
place_of_worship_769_6_msrgb.jpg,place_of_worship,airport_hangar,0,0.21012157
place_of_worship_777_6_msrgb.jpg,place_of_worship,impoverished_settlement,0,0.156481
police_station_0_7_msrgb.jpg,police_station,place_of_worship,0,0.15761334
police_station_107_0_msrgb.jpg,police_station,road_bridge,0,0.1272132
police_station_203_2_msrgb.jpg,police_station,hospital,0,0.05660872
police_station_234_3_msrgb.jpg,police_station,prison,0,0.13917032
police_station_394_3_msrgb.jpg,police_station,airport_terminal,0,0.08753037
police_station_437_5_msrgb.jpg,police_station,smokestack,0,0.08716109
police_station_45_1_msrgb.jpg,police_station,swimming_pool,0,0.07390123
police_station_504_6_msrgb.jpg,police_station,road_bridge,0,0.061570037
police_station_52_6_msrgb.jpg,police_station,smokestack,0,0.07835923
police_station_538_0_msrgb.jpg,police_station,swimming_pool,0,0.0837774
police_station_57_4_msrgb.jpg,police_station,single-unit_residential,0,0.14371048
police_station_592_3_msrgb.jpg,police_station,road_bridge,0,0.12975101
police_station_757_0_msrgb.jpg,police_station,road_bridge,0,0.12546448
police_station_892_0_msrgb.jpg,police_station,ground_transportation_station,0,0.04929123
police_station_96_8_msrgb.jpg,police_station,smokestack,0,0.14970791
port_128_2_msrgb.jpg,port,impoverished_settlement,0,0.08204586
port_138_8_msrgb.jpg,port,nuclear_powerplant,0,0.10904295
port_197_9_msrgb.jpg,port,impoverished_settlement,0,0.22129358
port_202_8_msrgb.jpg,port,airport,0,0.1287879
port_221_0_msrgb.jpg,port,port,1,0.1666387
port_235_6_msrgb.jpg,port,impoverished_settlement,0,0.23917359
port_256_2_msrgb.jpg,port,port,1,0.4659732
port_262_1_msrgb.jpg,port,aquaculture,0,0.23249836
port_293_1_msrgb.jpg,port,port,1,0.19102687
port_332_1_msrgb.jpg,port,port,1,0.7416723
port_391_1_msrgb.jpg,port,port,1,0.18513046
port_400_1_msrgb.jpg,port,runway,0,0.9047512
port_405_2_msrgb.jpg,port,port,1,0.13514082
port_50_2_msrgb.jpg,port,swimming_pool,0,0.49064055
port_66_0_msrgb.jpg,port,smokestack,0,0.09482597
prison_11_4_msrgb.jpg,prison,place_of_worship,0,0.09450578
prison_122_7_msrgb.jpg,prison,interchange,0,0.0605141
prison_167_6_msrgb.jpg,prison,prison,1,0.095068485
prison_193_6_msrgb.jpg,prison,prison,1,0.10980863
prison_232_9_msrgb.jpg,prison,water_treatment_facility,0,0.09287211
prison_272_4_msrgb.jpg,prison,railway_bridge,0,0.060333226
prison_298_0_msrgb.jpg,prison,road_bridge,0,0.14510006
prison_330_2_msrgb.jpg,prison,storage_tank,0,0.07881625
prison_354_1_msrgb.jpg,prison,prison,1,0.0914245
prison_370_1_msrgb.jpg,prison,smokestack,0,0.10563169
prison_375_0_msrgb.jpg,prison,prison,1,0.12144727
prison_448_1_msrgb.jpg,prison,shipyard,0,0.0890793
prison_565_0_msrgb.jpg,prison,place_of_worship,0,0.087150075
prison_574_0_msrgb.jpg,prison,solar_farm,0,0.051155463
prison_612_1_msrgb.jpg,prison,shipyard,0,0.1219095
race_track_1024_1_msrgb.jpg,race_track,race_track,1,0.11715286
race_track_1178_1_msrgb.jpg,race_track,toll_booth,0,0.07245692
race_track_143_6_msrgb.jpg,race_track,race_track,1,0.7138111
race_track_145_2_msrgb.jpg,race_track,race_track,1,0.5547244
race_track_185_3_msrgb.jpg,race_track,interchange,0,0.096605785
race_track_288_2_msrgb.jpg,race_track,race_track,1,0.5792776
race_track_290_3_msrgb.jpg,race_track,nuclear_powerplant,0,0.3318944
race_track_396_17_msrgb.jpg,race_track,race_track,1,0.14785947
race_track_558_3_msrgb.jpg,race_track,nuclear_powerplant,0,0.22432557
race_track_565_4_msrgb.jpg,race_track,toll_booth,0,0.21473072
race_track_647_5_msrgb.jpg,race_track,water_treatment_facility,0,0.17821777
race_track_691_0_msrgb.jpg,race_track,water_treatment_facility,0,0.124779165
race_track_694_7_msrgb.jpg,race_track,race_track,1,0.21425155
race_track_79_11_msrgb.jpg,race_track,runway,0,0.7985948
race_track_837_0_msrgb.jpg,race_track,race_track,1,0.6000587
railway_bridge_154_6_msrgb.jpg,railway_bridge,road_bridge,0,0.07318038
railway_bridge_161_0_msrgb.jpg,railway_bridge,toll_booth,0,0.07919149
railway_bridge_230_7_msrgb.jpg,railway_bridge,railway_bridge,1,0.16221868
railway_bridge_242_0_msrgb.jpg,railway_bridge,shopping_mall,0,0.11219157
railway_bridge_27_17_msrgb.jpg,railway_bridge,storage_tank,0,0.108492784
railway_bridge_330_9_msrgb.jpg,railway_bridge,smokestack,0,0.07769951
railway_bridge_333_11_msrgb.jpg,railway_bridge,place_of_worship,0,0.13417079
railway_bridge_382_5_msrgb.jpg,railway_bridge,runway,0,0.19288129
railway_bridge_384_7_msrgb.jpg,railway_bridge,smokestack,0,0.09613354
railway_bridge_399_5_msrgb.jpg,railway_bridge,road_bridge,0,0.09405809
railway_bridge_469_0_msrgb.jpg,railway_bridge,electric_substation,0,0.08569392
railway_bridge_473_9_msrgb.jpg,railway_bridge,road_bridge,0,0.12660135
railway_bridge_547_0_msrgb.jpg,railway_bridge,place_of_worship,0,0.06763346
railway_bridge_595_4_msrgb.jpg,railway_bridge,prison,0,0.16128473
railway_bridge_718_1_msrgb.jpg,railway_bridge,airport,0,0.107737586
recreational_facility_11_1_msrgb.jpg,recreational_facility,stadium,0,0.52305406
recreational_facility_1645_8_msrgb.jpg,recreational_facility,zoo,0,0.06683736
recreational_facility_1866_0_msrgb.jpg,recreational_facility,prison,0,0.06340931
recreational_facility_2693_14_msrgb.jpg,recreational_facility,gas_station,0,0.07738749
recreational_facility_2704_29_msrgb.jpg,recreational_facility,office_building,0,0.07301611
recreational_facility_2812_5_msrgb.jpg,recreational_facility,race_track,0,0.13693713
recreational_facility_3115_10_msrgb.jpg,recreational_facility,swimming_pool,0,0.061798796
recreational_facility_328_2_msrgb.jpg,recreational_facility,toll_booth,0,0.080581844
recreational_facility_3751_0_msrgb.jpg,recreational_facility,water_treatment_facility,0,0.06999012
recreational_facility_400_8_msrgb.jpg,recreational_facility,smokestack,0,0.117706224
recreational_facility_434_4_msrgb.jpg,recreational_facility,office_building,0,0.09262244
recreational_facility_49_10_msrgb.jpg,recreational_facility,stadium,0,0.20053974
recreational_facility_54_7_msrgb.jpg,recreational_facility,road_bridge,0,0.076771885
recreational_facility_647_0_msrgb.jpg,recreational_facility,toll_booth,0,0.12457378
recreational_facility_821_6_msrgb.jpg,recreational_facility,archaeological_site,0,0.10003314
road_bridge_132_6_msrgb.jpg,road_bridge,road_bridge,1,0.13467152
road_bridge_15_5_msrgb.jpg,road_bridge,interchange,0,0.102687664
road_bridge_182_1_msrgb.jpg,road_bridge,smokestack,0,0.08440839
road_bridge_269_0_msrgb.jpg,road_bridge,smokestack,0,0.06798053
road_bridge_292_5_msrgb.jpg,road_bridge,place_of_worship,0,0.14391239
road_bridge_439_4_msrgb.jpg,road_bridge,road_bridge,1,0.14730152
road_bridge_43_8_msrgb.jpg,road_bridge,smokestack,0,0.053307455
road_bridge_544_1_msrgb.jpg,road_bridge,aquaculture,0,0.060579848
road_bridge_610_4_msrgb.jpg,road_bridge,toll_booth,0,0.08459332
road_bridge_751_4_msrgb.jpg,road_bridge,tunnel_opening,0,0.154942
road_bridge_798_4_msrgb.jpg,road_bridge,road_bridge,1,0.15099728
road_bridge_804_4_msrgb.jpg,road_bridge,wind_farm,0,0.07504061
road_bridge_821_0_msrgb.jpg,road_bridge,road_bridge,1,0.10495899
road_bridge_896_1_msrgb.jpg,road_bridge,place_of_worship,0,0.14882724
road_bridge_897_3_msrgb.jpg,road_bridge,lighthouse,0,0.09667741
runway_147_8_msrgb.jpg,runway,runway,1,0.6748443
runway_163_1_msrgb.jpg,runway,nuclear_powerplant,0,0.11476827
runway_20_3_msrgb.jpg,runway,runway,1,0.35152584
runway_215_3_msrgb.jpg,runway,runway,1,0.992607
runway_225_0_msrgb.jpg,runway,nuclear_powerplant,0,0.66222304
runway_2_3_msrgb.jpg,runway,runway,1,0.86530495
runway_394_0_msrgb.jpg,runway,runway,1,0.95007235
runway_455_0_msrgb.jpg,runway,runway,1,0.78641355
runway_502_0_msrgb.jpg,runway,nuclear_powerplant,0,0.34819588
runway_54_5_msrgb.jpg,runway,runway,1,0.76541567
runway_608_2_msrgb.jpg,runway,runway,1,0.6721662
runway_61_9_msrgb.jpg,runway,runway,1,0.9813952
runway_628_0_msrgb.jpg,runway,nuclear_powerplant,0,0.6237818
runway_816_0_msrgb.jpg,runway,runway,1,0.9357187
runway_98_2_msrgb.jpg,runway,runway,1,0.36922047
shipyard_118_0_msrgb.jpg,shipyard,shipyard,1,0.36655056
shipyard_126_5_msrgb.jpg,shipyard,electric_substation,0,0.08720354
shipyard_20_2_msrgb.jpg,shipyard,impoverished_settlement,0,0.1433069
shipyard_25_0_msrgb.jpg,shipyard,runway,0,0.24749537
shipyard_27_2_msrgb.jpg,shipyard,smokestack,0,0.12662776
shipyard_28_0_msrgb.jpg,shipyard,space_facility,0,0.15495813
shipyard_28_2_msrgb.jpg,shipyard,amusement_park,0,0.20678212
shipyard_28_5_msrgb.jpg,shipyard,amusement_park,0,0.20101519
shipyard_38_9_msrgb.jpg,shipyard,shipyard,1,0.20517156
shipyard_66_4_msrgb.jpg,shipyard,nuclear_powerplant,0,0.3420035
shipyard_71_2_msrgb.jpg,shipyard,port,0,0.23230788
shipyard_76_4_msrgb.jpg,shipyard,runway,0,0.30576217
shipyard_93_4_msrgb.jpg,shipyard,nuclear_powerplant,0,0.23747772
shipyard_94_9_msrgb.jpg,shipyard,swimming_pool,0,0.27175182
shopping_mall_237_10_msrgb.jpg,shopping_mall,oil_or_gas_facility,0,0.12784013
shopping_mall_252_1_msrgb.jpg,shopping_mall,shopping_mall,1,0.10023697
shopping_mall_356_7_msrgb.jpg,shopping_mall,storage_tank,0,0.05077774
shopping_mall_377_3_msrgb.jpg,shopping_mall,parking_lot_or_garage,0,0.06973382
shopping_mall_438_2_msrgb.jpg,shopping_mall,stadium,0,0.11541139
shopping_mall_476_0_msrgb.jpg,shopping_mall,multi-unit_residential,0,0.065202914
shopping_mall_47_0_msrgb.jpg,shopping_mall,stadium,0,0.085902885
shopping_mall_481_4_msrgb.jpg,shopping_mall,airport_hangar,0,0.09364822
shopping_mall_514_7_msrgb.jpg,shopping_mall,shopping_mall,1,0.2946776
shopping_mall_614_0_msrgb.jpg,shopping_mall,burial_site,0,0.07577359
shopping_mall_61_3_msrgb.jpg,shopping_mall,prison,0,0.13708481
shopping_mall_661_9_msrgb.jpg,shopping_mall,single-unit_residential,0,0.07789717
shopping_mall_668_0_msrgb.jpg,shopping_mall,airport_terminal,0,0.092730604
shopping_mall_712_2_msrgb.jpg,shopping_mall,airport_hangar,0,0.09471571
shopping_mall_908_1_msrgb.jpg,shopping_mall,parking_lot_or_garage,0,0.085313156
single-unit_residential_1036_0_msrgb.jpg,single-unit_residential,multi-unit_residential,0,0.068612866
single-unit_residential_1338_5_msrgb.jpg,single-unit_residential,smokestack,0,0.12738419
single-unit_residential_1858_3_msrgb.jpg,single-unit_residential,smokestack,0,0.07145177
single-unit_residential_1883_11_msrgb.jpg,single-unit_residential,place_of_worship,0,0.13287382
single-unit_residential_1948_3_msrgb.jpg,single-unit_residential,place_of_worship,0,0.059209313
single-unit_residential_2060_1_msrgb.jpg,single-unit_residential,lighthouse,0,0.0921692
single-unit_residential_2095_1_msrgb.jpg,single-unit_residential,swimming_pool,0,0.15055877
single-unit_residential_2154_14_msrgb.jpg,single-unit_residential,burial_site,0,0.09140977
